21.0729 	EXP 	Device response: <KeyPress from None: t=21.070998499984853, value=b, duration=None>
21.0748 	EXP 	New trial (rep=5, index=1): <Trial 21 (1 in rep 5) data={'word': 'BLUE', 'colour': 'red', 'coungrency': 'I', 'cor_res': 'r', 'thisN': 21, 'thisTrialN': 1, 'thisRepN': 5}>
21.0797 	DATA 	Keypress: b
21.0879 	EXP 	Fixation: autoDraw = False
21.0879 	EXP 	cc: autoDraw = False
21.0879 	EXP 	cc: foreColor = <psychopy.colors.Color: red, alpha=1.0>
21.0879 	EXP 	cc: text = 'BLUE'
21.0879 	EXP 	Fixation: autoDraw = True
21.3230 	EXP 	Device response: <KeyPress from None: t=21.070998499984853, value=b, duration=0.24909920000936836>
21.5884 	INFO 	Keyboard events cleared
21.5872 	EXP 	Fixation: autoDraw = False
21.5872 	EXP 	cc: autoDraw = True
22.0242 	EXP 	Device response: <KeyPress from None: t=22.022510599985253, value=b, duration=None>
22.0272 	DATA 	Keypress: b
22.0412 	EXP 	New trial (rep=5, index=2): <Trial 22 (2 in rep 5) data={'word': 'RED', 'colour': 'blue', 'coungrency': 'I', 'cor_res': 'b', 'thisN': 22, 'thisTrialN': 2, 'thisRepN': 5}>
22.0558 	EXP 	Fixation: autoDraw = False
22.0558 	EXP 	cc: autoDraw = False
22.0558 	EXP 	cc: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
22.0558 	EXP 	cc: height = np.float64(50.0)
22.0558 	EXP 	cc: height = np.float64(50.0)
22.0558 	EXP 	cc: height = np.float64(50.0)
22.0558 	EXP 	cc: text = 'RED'
22.0558 	EXP 	Fixation: autoDraw = True
22.2069 	EXP 	Device response: <KeyPress from None: t=22.022510599985253, value=b, duration=0.18174659999203868>
22.5566 	INFO 	Keyboard events cleared
22.5550 	EXP 	cc: autoDraw = True
22.5702 	EXP 	Fixation: autoDraw = False
23.1076 	EXP 	Device response: <KeyPress from None: t=23.10145369998645, value=r, duration=None>
23.1096 	EXP 	New trial (rep=5, index=3): <Trial 23 (3 in rep 5) data={'word': 'RED', 'colour': 'red', 'coungrency': 'C', 'cor_res': 'r', 'thisN': 23, 'thisTrialN': 3, 'thisRepN': 5}>
23.1143 	DATA 	Keypress: r
23.1211 	EXP 	Fixation: autoDraw = False
23.1211 	EXP 	cc: autoDraw = False
23.1211 	EXP 	cc: foreColor = <psychopy.colors.Color: red, alpha=1.0>
