key_resp.corr,key_resp.rt,Key_resp.corr,Key_resp.rt,,,,Sequential,Random
1,0.28401569998823106,,,,,,0.2840157,0.4511657
1,0.4744938000221737,,,,,,0.4744938,0.4534554
1,0.3036081999889575,,,,,,0.3036082,0.5771549
1,0.37565190001623705,,,,,,0.3756519,0.9191656
1,0.23038060002727434,,,,,,0.2303806,0.4127347
1,0.3776001000078395,,,,,,0.3776001,0.4897193
1,0.4581744000315666,,,,,,0.4581744,0.822241
1,0.38620710000395775,,,,,,0.3862071,0.5039919
1,0.8745626999880187,,,,,,0.8745627,0.4122074
1,0.4091001999913715,,,,,,0.4091002,0.526605
1,0.4256212000036612,,,,,,0.4256212,0.4826564
1,0.3776786999660544,,,,,,0.3776787,0.4183592
1,0.5015374000067823,,,,,,0.5015374,0.3164833
1,0.4306872999877669,,,,,,0.4306873,0.4564854
1,0.41274020000128075,,,,,,0.4127402,0.4580115
1,0.5367830999894068,,,,,,0.5367831,0.4672945
1,0.34332750004250556,,,,,,0.3433275,0.3051464
1,0.41147540003294125,,,,,,0.4114754,0.5023669
1,0.7063538000220433,,,,,,0.7063538,0.379277
1,0.4620090000098571,,,,,,0.462009,0.2975871
1,0.5270018000155687,,,,,,0.5270018,0.2281972
1,0.3828450000146404,,,,,,0.382845,0.5009538
1,0.3757916000322439,,,,,,0.3757916,0.3862679
1,0.4150058000232093,,,,,,0.4150058,0.4588295
1,0.2607129999669269,,,,,,0.260713,0.3530209
1,0.3493270999751985,,,,,,0.3493271,0.5196944
1,0.36430119996657595,,,,,,0.3643012,0.4775043
1,0.3050318000023253,,,,,,0.3050318,0.4884842
1,0.3120799000025727,,,,,,0.3120799,0.337432
1,0.5801468000281602,,,,,,0.5801468,0.453572
1,0.6361723000300117,,,,,,0.6361723,0.4860955
1,0.5279710000031628,,,,,,0.527971,0.4530466
1,0.33664440002758056,,,,,,0.3366444,0.4929098
1,0.17360849998658523,,,,,,0.1736085,0.5632663
1,0.3260670999879949,,,,,,0.3260671,0.4201408
1,0.4480494000017643,,,,,,0.4480494,0.3996727
1,0.3932970000314526,,,,,,0.393297,0.4355607
1,0.3475056000170298,,,,,,0.3475056,0.5283369
1,0.3394529999932274,,,,,,0.339453,0.4740578
1,0.39170259999809787,,,,,,0.3917026,0.3135556
1,0.34480059996712953,,,,,,0.3448006,0.3994815
1,0.3529879000270739,,,,,,0.3529879,0.4782997
1,0.46704050002153963,,,,,,0.4670405,0.4649254
1,0.2844024000223726,,,,,,0.2844024,0.4310522
1,0.2839097,,,,,,0.2839097,0.2612034
1,0.3243769000400789,,,,,,0.3243769,0.3602251
1,0.2737564999843016,,,,,,0.2737565,0.6471815
1,0.35889059997862205,,,,,,0.3588906,0.3379882
1,0.7442688000155613,,,,,,0.7442688,0.3203567
1,0.3324680000077933,,,,,,0.332468,0.3835861
1,0.2494975999579765,,,,,,0.2494976,0.4123066
1,0.7842517999815755,,,,,,0.7842518,0.4942522
1,0.0816206,,,,,,0.0816206,0.1895382
1,0.39733650005655363,,,,,,0.3973365,0.4267272
1,0.36694929999066517,,,,,,0.3669493,0.3566209
1,0.2661149,,,,,,0.2661149,0.4281668
1,0.3133914000354707,,,,,,0.3133914,0.3718889
1,0.16222220001509413,,,,,,0.1622222,0.4122612
1,0.0520609,,,,,,0.0520609,0.8371368
